CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;;x;;;;;;;;;;;;;;;;
HLS_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;x;;;;;;;;;;;;;;;;
HLS_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;x;;;;;;;;;;;;;;;;
HLS_traditionalist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;x;;;;;;;;;;;;;;;;
HNB;Bangabhumi;;;;;;;;;;;;;x
HNB_ADJ;Bongoan;;;;;;;;;;;;;x
HND;India;Inde;Indien;;India;;;;;;;;;x;;;;;;;;;;;;;;;;
HND_ADJ;Indian;Indien;Indisch;;Indio;;;;;;;;;x;;;;;;;;;;;;;;;;
HND_communist;Communist Party;Parti communiste ;Kommunistische Partei;;Partido Comunista;;;;;;;;;x;;;;;;;;;;;;;;;;
HND_conservative;Nationalist Congress Party;Parti du congrès nationaliste;Nationalistische Kongresspartei;;Partido del Congreso Nacionalista;;;;;;;;;x;;;;;;;;;;;;;;;;
HND_absolute_monarchy;The Indian Raj;;;;;;;;;x;;;;;;;;;;;;;;;;
HND_nationalist_dictatorship;Free Indian Republic;;;;;;;;;x;;;;;;;;;;;;;;;;
HND_proletarian_dictatorship;Indian People's Republic;;;;;;;;;x;;;;;;;;;;;;;;;;
HND_hms_government;The Dominion of India;Inde;Indien;;India;;;;;;;;;x;;;;;;;;;;;;;;;;
HND_liberal;Independence Party;Partie de l'indépendance;Unabhängigkeitspartei;;Partido de la Independencia;;;;;;;;;x;;;;;;;;;;;;;;;;
HND_populist;National Front;Front national;Nationale Front;;Frente Nacional;;;;;;;;;x;;;;;;;;;;;;;;;;
HND_progressive;Freedom Party;Parti de la liberté;Freiheitspartei;;Partido por la Libertad;;;;;;;;;x;;;;;;;;;;;;;;;;
HND_socialist;Indian National Congress;Congrès national indien;Indischer Nationalkongress;;Congreso Nacional Indio;;;;;;;;;x;;;;;;;;;;;;;;;;
HND_traditionalist;Unity Party;Parti unitaire;Einheitspartei;;Partido de la Unidad;;;;;;;;;x;;;;;;;;;;;;;;;;
HOL;Holstein;Holstein;Holstein;;Holstein;;;;;;;;;x;;;;;;;;;;;;;;;;
HOL_ADJ;Holsteinian;Holsteinois;Holsteinisch;;Holsteiniana;;;;;;;;;x;;;;;;;;;;;;;;;;
HOL_communist;Social-Democratische Bond;Social-Democratische Bond;Social-Democratische Bond;;Social-Democratische Bond;;;;;;;;;x;;;;;;;;;;;;;;;;
HOL_communist_2;Communist Partij;Partij communiste;Communist Partij;;Communist Partji;;;;;;;;;x;;;;;;;;;;;;;;;;
HOL_conservative;Conservatieven;Conservatieven;Conservatieven;;Conservatieven;;;;;;;;;x;;;;;;;;;;;;;;;;
HOL_liberal;Liberale Partij ;Liberale Partij ;Liberale Partij ;;Liberale Partij ;;;;;;;;;x;;;;;;;;;;;;;;;;
HOL_liberal_2;Liberale Unie;Liberale Unie;Liberale Unie;;Liberale Unie;;;;;;;;;x;;;;;;;;;;;;;;;;
HOL_liberal_3;Rooms-Katholieke ;Rooms-Katholieke ;Rooms-Katholieke ;;Rooms-Katholieke ;;;;;;;;;x;;;;;;;;;;;;;;;;
HOL_liberal_4;Christelijk Historische;Christelijk Historische;Christelijk Historische;;Christelijk Historische;;;;;;;;;x;;;;;;;;;;;;;;;;
HOL_liberal_5;Vrije Liberalen;Vrije Liberalen;Vrije Liberalen;;Vrije Liberalen;;;;;;;;;x;;;;;;;;;;;;;;;;
HOL_populist;Nationalist Partij;Partij nationaliste;Nationalist Partij;;Nationalist Partij;;;;;;;;;x;;;;;;;;;;;;;;;;
HOL_progressive;Anti-Revolutionaire Partij;Anti-Revolutionaire Partij;Anti-Revolutionaire Partij;;Anti-Revolutionaire Parti;;;;;;;;;x;;;;;;;;;;;;;;;;
HOL_socialist;Social-Demo. Partij;Social-Demo. Partij;Social-Demo. Partij;;Social-Demo. Partij;;;;;;;;;x;;;;;;;;;;;;;;;;
HOL_traditionalist;Fascist Partij;Partij fasciste;Fascist Partij;;Fascist Partji;;;;;;;;;x;;;;;;;;;;;;;;;;
HON;Honduras;Honduras;Honduras;;Honduras;;;;;;;;;x;;;;;;;;;;;;;;;;
HON_ADJ;Honduran;Hondurien;Honduranisch;;Hondureña;;;;;;;;;x;;;;;;;;;;;;;;;;
HON_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;x;;;;;;;;;;;;;;;;
HON_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;x;;;;;;;;;;;;;;;;
HON_conservative_2;Partido Nacional;Partido Nacional;Partido Nacional;;Partido Nacional;;;;;;;;;x;;;;;;;;;;;;;;;;
HON_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;x;;;;;;;;;;;;;;;;
HON_liberal_2;Liberal de Honduras;Liberal de Honduras;Liberal de Honduras;;Liberal de Honduras;;;;;;;;;x;;;;;;;;;;;;;;;;
HON_populist;Partido Nacionalista;Partido nationaliste;Partido Nationalist;;Partido Nationalista;;;;;;;;;x;;;;;;;;;;;;;;;;
HON_progressive;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;x;;;;;;;;;;;;;;;;
HON_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;x;;;;;;;;;;;;;;;;
HON_traditionalist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;x;;;;;;;;;;;;;;;;
HUN;Hungary;Hongrie;Ungarn;;Hungría;;;;;;;;;x;;;;;;;;;;;;;;;;
HUN_ADJ;Hungarian;Hongrois;Ungarisch;;Húngara;;;;;;;;;x;;;;;;;;;;;;;;;;
HUN_communist;Kommunisták Magyarországi;Kommunisták Magyarországi;Kommunisták Magyarországi;;Kommunisták Magyarországi;;;;;;;;;x;;;;;;;;;;;;;;;;
HUN_conservative;Függetlenségi Párt;Függetlenségi Párt;Függetlenségi Párt;;Függetlenségi Párt;;;;;;;;;x;;;;;;;;;;;;;;;;
HUN_conservative_2;Catholic People's Party;Parti populaire catholique;Katholische Volkspartei;;Partido Popular Católico;;;;;;;;;x;;;;;;;;;;;;;;;;
HUN_conservative_3;Rumanian National Party;Parti national roumain;Rumänische Nationalpartei;;Partido Nacional Rumano;;;;;;;;;x;;;;;;;;;;;;;;;;
HUN_conservative_4;Croat State Party ;Parti d'État croate ;Kroatische Staatspartei;;Partido del Estado Croata ;;;;;;;;;x;;;;;;;;;;;;;;;;
HUN_liberal;Deák-párt;Deák-párt;Deák-párt;;Deák-párt;;;;;;;;;x;;;;;;;;;;;;;;;;
HUN_liberal_2;Szabadelvû Párt;Szabadelvû Párt;Szabadelvû Párt;;Szabadelvû Párt;;;;;;;;;x;;;;;;;;;;;;;;;;
HUN_liberal_3;Országos Polgári Radikáli;Országos Polgári Radikáli;Országos Polgári Radikáli;;Országos Polgári Radikáli;;;;;;;;;x;;;;;;;;;;;;;;;;
HUN_populist;Egyesült Ellenzéki ;Egyesült Ellenzéki ;Egyesült Ellenzéki ;;Egyesült Ellenzéki ;;;;;;;;;x;;;;;;;;;;;;;;;;
HUN_progressive;Balközép Párt;Balközép Párt;Balközép Párt;;Balközép Párt;;;;;;;;;x;;;;;;;;;;;;;;;;
HUN_socialist;Általános Munkáspárt ;Általános Munkáspárt ;Általános Munkáspárt ;;Általános Munkáspárt ;;;;;;;;;x;;;;;;;;;;;;;;;;
HUN_socialist_2;Magyarországi Szociáldem.;Magyarországi Szociáldem.;Magyarországi Szociáldem.;;Magyarországi Szociáldem.;;;;;;;;;x;;;;;;;;;;;;;;;;
HUN_socialist_3;Újjászervezett Szociáldem.;Újjászervezett Szociáldem.;Újjászervezett Szociáldem.;;Újjászervezett Szociáldem.;;;;;;;;;x;;;;;;;;;;;;;;;;
HUN_socialist_4;Kisgazda Párt;Kisgazda Párt;Kisgazda Párt;;Kisgazda Párt;;;;;;;;;x;;;;;;;;;;;;;;;;
HUN_traditionalist;Nyilaskeresztes Párt Hungarista Mozgalom;Nyilaskeresztes Párt Hungarista Mozgalom;Nyilaskeresztes Párt Hungarista Mozgalom;;Nyilaskeresztes Párt Hungarista Mozgalom;;;;;;;;;x;;;;;;;;;;;;;;;;
HUN_traditionalist_2;Mérsékelt Ellenzéki ;Mérsékelt Ellenzéki ;Mérsékelt Ellenzéki ;;Mérsékelt Ellenzéki ;;;;;;;;;x;;;;;;;;;;;;;;;;
HYD;Hyderabad;Hyderabad;Haiderabad;;Hyderabad;;;;;;;;;x;;;;;;;;;;;;;;;;
HYD_ADJ;Hyderabadi;Hyderabadi;Hyderabadisch;;Hyderabadí;;;;;;;;;x;;;;;;;;;;;;;;;;
HYD_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;;;;;;;;;;;;;
HYD_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;;;;;;;;;;;;;
HYD_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;;;;;;;;;;;;;
HYD_populist;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;;;;;;;;;;;;;
HYD_progressive;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;;;;;;;;;;;;;
HYD_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;;;;;;;;;;;;;
HYD_traditionalist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;;;;;;;;;;;;;
HZB;Herzeg-Bosnia;;;;;;;x
HZB_ADJ;Croatian;;;;;;;x
HZB_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
HZB_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
HZB_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
HZB_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
HZB_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
HZB_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
HZB_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
HOU;Yemen;Houthis;Huthi;;Houthis;;;;;;;;;x;;;;;;;;;;;;;;;;
HOU_ADJ;Houthi;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ICL;Iceland;Islande;Island;;Islandia;;;;;;;;x;;;;;;;;;;;;;;;;;
ICL_ADJ;Icelandic;islandais;Isländisch;;Islandesa;;;;;;;;x;;;;;;;;;;;;;;;;;
ICL_communist;Kommúnistaflokkur Íslands;Kommúnistaflokkur Íslands;Kommúnistaflokkur Íslands;;Kommúnistaflokkur Íslands;;;;;;;;x;;;;;;;;;;;;;;;;;
ICL_conservative;Sjálfstaeddisflokkurinn;Sjálfstaeddisflokkurinn;Sjálfstaeddisflokkurinn;;Sjálfstaeddisflokkurinn;;;;;;;;x;;;;;;;;;;;;;;;;;
ICL_liberal;Framsóknarflokkurinn;Framsóknarflokkurinn;Framsóknarflokkurinn;;Framsóknarflokkurinn;;;;;;;;x;;;;;;;;;;;;;;;;;
ICL_populist;Borgaraflokkurinn;Borgaraflokkurinn;Borgaraflokkurinn;;Borgaraflokkurinn;;;;;;;;x;;;;;;;;;;;;;;;;;
ICL_progressive;Besti flokkurinn;Besti flokkurinn;Besti flokkurinn;;Besti flokkurinn;;;;;;;;x;;;;;;;;;;;;;;;;;
ICL_socialist;Althýedduflokkurinn;Althýedduflokkurinn;Alth_edduflokkurinn;;Althýedduflokkurinn;;;;;;;;x;;;;;;;;;;;;;;;;;
ICL_traditionalist;Flokkur Thjóeddernissinna;Flokkur Thjóeddernissinna;Flokkur Thjóeddernissinna;;Flokkur Thjóeddernissinna;;;;;;;;x;;;;;;;;;;;;;;;;;
IDO;Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
IDO_ADJ;Indonesian;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
IDO_absolute_monarchy;Nusantara;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
IDO_democracy1;United States of Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
IDO_democracy1_ADJ;Indonesian;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
IDO_proletarian_dictatorship;Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
IDO_theocracy;The Islamic State of Indonesia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
IGU;Ingushetia;;;;;;;x
IGU_ADJ;Ingushetian;;;;;;;x
IGU_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IGU_communist_2;Bolshevik;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IGU_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IGU_conservative_2;Octobrists;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IGU_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IGU_liberal_2;Kadets;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IGU_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IGU_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IGU_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IGU_socialist_2;Populists;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IGU_socialist_3;Socialist Revolutionary;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IGU_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IMN;Inner Mongolia;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IMN_colonial_government;Mengjiang;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IMN_absolute_monarchy;Mengkukuo;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IMN_ADJ;Mongolian;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IMN_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IMN_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IMN_conservative_2;Zhiqiang;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IMN_conservative_3;Beiyang;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IMN_conservative_4;Kuomintang Chiang;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IMN_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IMN_liberal_2;Kuomintang Sun;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IMN_liberal_3;Feng Yuxiang;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IMN_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IMN_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IMN_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IMN_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IMN_traditionalist_2;Yuan Shi Kai;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IND;Indore;Indore;Indore;;Indore;;;;;;;;;x;;;;;;;;;;;;;;;;
IND_ADJ;Indori;Indori;Indorisch;;Indorí;;;;;;;;;x;;;;;;;;;;;;;;;;
IND_communist;The Communist Faction;Faction communiste;The Communist Faction;;La Facción Comunista;;;;;;;;;x;;;;;;;;;;;;;;;;
IND_conservative;Royal Faction;Faction royale;Royal Faction;;Facción Real;;;;;;;;;x;;;;;;;;;;;;;;;;
IND_liberal;The Liberal Faction;Faction libérale;The Liberal Faction;;La Facción Liberal;;;;;;;;;x;;;;;;;;;;;;;;;;
IND_populist;The Nationalist Faction;Faction nationaliste;The Nationalist Faction;;La Facción Nacionalista;;;;;;;;;x;;;;;;;;;;;;;;;;
IND_progressive;The Radical Faction;Faction radicale;The Radical Faction;;La Facción Radical;;;;;;;;;x;;;;;;;;;;;;;;;;
IND_socialist;The Socialist Faction;Faction socialiste;The Socialist Faction;;La Facción Socialista;;;;;;;;;x;;;;;;;;;;;;;;;;
IND_traditionalist;The Fascist Faction;Faction fasciste;The Fascist Faction;;La Facción Fascista;;;;;;;;;x;;;;;;;;;;;;;;;;
IOM;The Isle of Man;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IOM_ADJ;Manx;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IOM_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IOM_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IOM_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IOM_liberal_2;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IOM_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IOM_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IOM_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IOM_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
ION;Ionian Islands;Îles Ioniennes;Ionische Inseln;;Islas Jónicas;;;;;;;;;x;;;;;;;;;;;;;;;;
ION_ADJ;Ionian;Ionien;Ionisch;;Jónica;;;;;;;;;x;;;;;;;;;;;;;;;;
ION_communist;Communist Faction;Faction communiste;Kommunistische Fraktion;;Facción Comunista;;;;;;;;;x;;;;;;;;;;;;;;;;
ION_conservative;British Faction;Faction britannique;Britische Fraktion;;Facción Británica;;;;;;;;;x;;;;;;;;;;;;;;;;
ION_conservative_2;Greek Faction;Faction grecque;Griechische Fraktion;;Facción Griega;;;;;;;;;x;;;;;;;;;;;;;;;;
ION_liberal;Italian Faction;Faction italienne;Italienische Fraktion;;Facción Italiana;;;;;;;;;x;;;;;;;;;;;;;;;;
ION_populist;Nationalist Faction;Faction nationaliste;Nationalistische Fraktion;;Facción Nacionalista;;;;;;;;;x;;;;;;;;;;;;;;;;
ION_progressive;Radical Faction;Faction radicale;Radikale Fraktion;;Facción Radical;;;;;;;;;x;;;;;;;;;;;;;;;;
ION_socialist;Socialist Faction;Faction socialiste;Sozialistische Fraktion;;Facción Socialista;;;;;;;;;x;;;;;;;;;;;;;;;;
ION_traditionalist;Fascist Faction;Faction fasciste;Faschistische Faction;;Facción Fascista;;;;;;;;;x;;;;;;;;;;;;;;;;
IRE;Ireland;Irlande;Irland;;Irlanda;;;;;;;;;x;;;;;;;;;;;;;;;;
IRE_ADJ;Irish;Irlandais;Irisch;;Irlandesa;;;;;;;;;x;;;;;;;;;;;;;;;;
IRE_communist;Communist Party;Parti communiste ;Communist Party;;Partido Comunista;;;;;;;;;x;;;;;;;;;;;;;;;;
IRE_conservative;Conservative Party;Parti conservateur;Konservative Partei;;Partido Conservador;;;;;;;;;x;;;;;;;;;;;;;;;;
IRE_hms_government1;Éire;Irlande;Irland;;Irlanda;;;;;;;;;x;;;;;;;;;;;;;;;;
IRE_hms_government;Éire;Irlande;Irland;;Irlanda;;;;;;;;;x;;;;;;;;;;;;;;;;
IRE_liberal;Whig Party;Parti Whig;Whig Party;;Partido Whig;;;;;;;;;x;;;;;;;;;;;;;;;;
IRE_liberal_2;Repealers;Abrogateur;Repealers;;Revocadores;;;;;;;;;x;;;;;;;;;;;;;;;;
IRE_liberal_3;Independent Opposition Party;Parti d'opposition indépendant;Independent Opposition Party;;Partido de la Oposición Independeiente;;;;;;;;;x;;;;;;;;;;;;;;;;
IRE_liberal_4;Liberal Party;Parti libéral;Liberal Party;;Partido Liberal;;;;;;;;;x;;;;;;;;;;;;;;;;
IRE_liberal_5;Liberal Party;Parti libéral;Liberal Party;;Partido Liberal;;;;;;;;;x;;;;;;;;;;;;;;;;
IRE_liberal_6;Irish Nationalist Party;Parti nationaliste irlandais;Irish Nationalist Party;;Partido Nacionalista Irlandés;;;;;;;;;x;;;;;;;;;;;;;;;;
IRE_populist;Unionist Party;Parti unioniste;Unionist Party;;Partido Unionista;;;;;;;;;x;;;;;;;;;;;;;;;;
IRE_progressive;Sinn Fein;Sinn Fein;Sinn Fein;;Sinn Fein;;;;;;;;;x;;;;;;;;;;;;;;;;
IRE_socialist;Labour Party;Parti travailliste;Labour Party;;Partido Laborista;;;;;;;;;x;;;;;;;;;;;;;;;;
IRE_traditionalist;Fascist Party;Parti fasciste;Fascist Party;;Partido Fascista;;;;;;;;;x;;;;;;;;;;;;;;;;
IRQ;Iraq;Iraq;Irak;;Irak;;;;;;;;;x;;;;;;;;;;;;;;;;
IRQ_ADJ;Iraqi;Iraquien;Irakisch;;iraquí;;;;;;;;;x;;;;;;;;;;;;;;;;
IRQ_communist;Communist Party;Parti communiste ;Kommunistische Partei;;Partido Comunista;;;;;;;;;x;;;;;;;;;;;;;;;;
IRQ_conservative;Conservative Party;Parti conservateur;Konservative Partei;;Partido Conservador;;;;;;;;;x;;;;;;;;;;;;;;;;
IRQ_liberal;Liberal Party;Parti libéral;Liberale Partei;;Partido Liberal;;;;;;;;;x;;;;;;;;;;;;;;;;
IRQ_nationalist;Ba'ath Party;;;;;;;;;;;;;x
IRQ_populist;Hashemite Faction;Faction hachémite;Hashemitische Fraktion;;Facción Hachemita;;;;;;;;;x;;;;;;;;;;;;;;;;
IRQ_progressive;Freedom Party;Parti de la liberté;Freiheitspartei;;Partido Libertario;;;;;;;;;x;;;;;;;;;;;;;;;;
IRQ_socialist;Baath Party;Parti Baas;Baath-Partei;;Partido Árabe Socialista Baath;;;;;;;;;x;;;;;;;;;;;;;;;;
IRQ_traditionalist;Unity Party;Parti unitaire;Einheitspartei;;Partido de la Unidad;;;;;;;;;x;;;;;;;;;;;;;;;;
ISI;The Islamic Republic;;;;;;;x
ISI_proletarian_dictatorship;The Anti-Imperialist State;;;;;;;x
ISI_theocracy;The Islamic State;;;;;;;x
ISI_ADJ;Islamic;;;;;;;x
ISI_proletarian_dictatorship_ADJ;Anti-Imperialist;;;;;;;x
ISP;Israeli-Palestinian Commonwealth;;;;;;;;x;;;;;;;;;;;;;;;;;
ISP_ADJ;Israeli-Palestinian;;;;;;;;x;;;;;;;;;;;;;;;;;
ISR_mandate_government;Mandatory Israel;Israel;Israel;;Israel;;;;;;;;x;;;;;;;;;;;;;;;;;
ISR;Israel;Israel;Israel;;Israel;;;;;;;;x;;;;;;;;;;;;;;;;;
ISR_ADJ;Israeli;Israelien;Israelitisch;;Israeli;;;;;;;;x;;;;;;;;;;;;;;;;;
ICB_ADJ;Berliner;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
ICB;International City of Berlin;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
ITA;Italy;Italie;Italien;;Italia;;;;;;;;;x;;;;;;;;;;;;;;;;
ITA_ADJ;Italian;Italien;Italienisch;;Italiana;;;;;;;;;x;;;;;;;;;;;;;;;;
ITA_absolute_monarchy;The Kingdom of Italy;;;;;;;;;x;;;;;;;;;;;;;;;;
ITA_nationalist_dictatorship;The Italian Social Republic;;;;;;;;;x;;;;;;;;;;;;;;;;
ITA_communist;Partito Comunista d'Italia;Partido communiste;Partido Communista Italiano;;Partido Comunista;;;;;;;;;x;;;;;;;;;;;;;;;;
ITA_conservative;Destra Liberale;Modéré;Moderati;;Moderados;;;;;;;;;x;;;;;;;;;;;;;;;;
ITA_conservative_2;Partito Liberale Italiano;National Liberal;Partito Nazionale Liberali;;Nacional-Liberales;;;;;;;;;x;;;;;;;;;;;;;;;;
ITA_conservative_3;Partito Popolare Italiano;Partito Popolare Italiano;Partito Popolare Italiano;;Partito Popolare Italiano;;;;;;;;;x;;;;;;;;;;;;;;;;
ITA_liberal;Sinistra Liberale;Réformiste;Reformisti;;Reformistas;;;;;;;;;x;;;;;;;;;;;;;;;;
ITA_liberal_2;Partito Repubblicano Italiano;Liberal;Partito Liberali Italiano;;Liberales;;;;;;;;;x;;;;;;;;;;;;;;;;
ITA_populist;Fazione Monarchica;Restorationiste;Ristorazionista;;Restauracionistas;;;;;;;;;x;;;;;;;;;;;;;;;;
ITA_progressive;Estrema Sinistra Liberale;Partito radical;Partito Radicali;;Partito Radical;;;;;;;;;x;;;;;;;;;;;;;;;;
ITA_socialist;Partito Socialista Italiano;Partito Socialista Italiano;Partito Socialista Italiano;;Partito Socialista Italiano;;;;;;;;;x;;;;;;;;;;;;;;;;
ITA_theocracy;The Papal States;Italie;Italien;;Italia;;;;;;;;;x;;;;;;;;;;;;;;;;
ITA_theocracy_ADJ;Papal;Italien;Italienisch;;Italiana;;;;;;;;;x;;;;;;;;;;;;;;;;
ITA_traditionalist;Partito Nazionale Fascista;Partito Nazionale Fascista;Partito Nazionale Fascista;;Partito Nazionale Fascista;;;;;;;;;x;;;;;;;;;;;;;;;;
ITU;Ituri;;;;;;;x
ITU_ADJ;Ituriian;;;;;;;x
ITU_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
ITU_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
ITU_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
ITU_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
ITU_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
ITU_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
ITU_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IVC;Ivory Coast;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IVC_ADJ;Ivorian;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IVC_colonial_government;Côte d’Ivoire;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IVC_colonial_government_ADJ;Ivoirian;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IVC_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IVC_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IVC_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IVC_nationalist_dictatorship;Côte d’Ivoire;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IVC_nationalist_dictatorship_ADJ;Ivoirian;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IVC_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IVC_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
IVC_sectarian_dictatorship;Côte d’Ivoire;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
